ï»¿serial-number,part-number,name,temperature,rx-power,tx-power,current,voltage,power-on-time,ip-address,Label
JAF3155200001KE,57-1000333-01,fc/0/3,40,595.2,318.5,6.59,3310.9,70015,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,589.7,314.8,6.58,3304.9,70016,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,589.9,322.7,6.58,3312.2,70017,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,590.9,314.6,6.57,3297.7,70018,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,592.6,321.8,6.59,3324.5,70021,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,590.5,321.9,6.58,3310,70024,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,584.6,322,6.59,3303.7,70025,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,586.2,321.2,6.59,3303.3,70028,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,586.8,320,6.59,3303.3,70029,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,582.8,319.9,6.59,3309.9,70031,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,585.6,320.2,6.59,3304.5,70033,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,587.4,319.2,6.58,3312.2,70033,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,584.8,320.4,6.58,3307.1,70036,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588.6,319.5,6.59,3306.2,70037,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,585.7,320.1,6.59,3302.7,70038,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,583.3,319,6.58,3300.7,70039,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,584,320.8,6.58,3304.9,70040,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,582,320.9,6.59,3311.5,70041,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,585.2,320.3,6.59,3306,70042,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588.4,319.1,6.59,3308,70044,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,586.2,317.4,6.58,3312.3,70046,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,586,320.5,6.59,3304.4,70047,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,585.8,319.8,6.59,3314.2,70049,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588.9,318.8,6.59,3316.5,70050,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,582.4,317.9,6.59,3299.5,70051,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,583,319.7,6.58,3307.1,70052,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,590.4,318,6.58,3320,70054,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588,318.3,6.59,3299.5,70055,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588.9,318.7,6.59,3316.8,70056,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,589.5,317.5,6.59,3305.6,70057,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,589.8,317.6,6.59,3299.5,70061,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,586.1,318.1,6.58,3306.3,70061,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,589.4,318.9,6.59,3301.9,70062,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,587.4,318.6,6.58,3309.2,70064,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,584.9,318.4,6.59,3297.7,70065,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,595.4,318.2,6.58,3303,70068,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,582,317.3,6.59,3299.5,70069,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,583.4,317.8,6.59,3316.9,70078,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,581.7,317.1,6.59,3319.7,70085,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,583.1,316.6,6.59,3314.8,70087,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,575.3,316,6.58,3319.2,70089,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,580,315.2,6.59,3314.5,70090,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,588.4,316.2,6.59,3308.6,70091,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,588.4,315.3,6.59,3299.5,70094,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,583.3,317.2,6.59,3306.7,70095,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,583.6,315.4,6.58,3304.9,70101,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,583.6,314.5,6.57,3316.8,70102,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,582.8,315.1,6.59,3303.8,70103,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,588.4,315,6.58,3308.3,70107,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,595.2,308.5,6.58,3304.2,70108,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,582.8,313.8,6.59,3298.7,70110,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,581.7,314.7,6.58,3306,70111,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,581.1,314.9,6.59,3310.1,70116,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,586.5,313.6,6.58,3296,70124,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,590.7,313.5,6.58,3314,70125,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,587.4,313.4,6.59,3306.4,70129,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,589.8,314.1,6.59,3305.7,70132,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,593.6,306.5,6.59,3294.2,70140,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591,314.3,6.58,3305.3,70141,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,589.1,311.9,6.58,3299.4,70145,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588,309.6,6.58,3294.7,70146,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591.8,311.5,6.59,3302.4,70146,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.3,311.4,6.59,3320,70147,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.2,312.5,6.59,3301.4,70148,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,594.1,305.2,6.58,3290.9,70149,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,590.7,305.8,6.59,3293.5,70150,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,590.3,306.9,6.59,3310.6,70152,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.8,310.1,6.57,3296,70153,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.7,311,6.59,3317.4,70154,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.8,310.8,6.59,3306.7,70155,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,593.2,310.4,6.59,3302.5,70155,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.7,310.5,6.59,3302.8,70156,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591.2,311.1,6.59,3298,70158,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591.5,309.8,6.58,3301.9,70163,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,594.9,312,6.59,3297.2,70165,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.7,309.3,6.58,3308.3,70167,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,589,309.9,6.58,3305.4,70168,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.4,310.6,6.58,3289.5,70171,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.8,311.2,6.58,3303,70175,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,589.3,309.7,6.59,3299.8,70176,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,592.4,309.4,6.58,3301.5,70181,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591.9,308.7,6.57,3305.3,70184,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,589.2,307.7,6.57,3302.7,70187,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591.3,311.3,6.59,3304.5,70188,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,590.2,309,6.59,3303.2,70191,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.2,310.2,6.59,3316.4,70193,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.3,309.5,6.58,3293.3,70193,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.3,308.9,6.58,3305.9,70195,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.1,309.1,6.59,3298.7,70206,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,596.3,308.3,6.59,3305.4,70207,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.2,310.3,6.59,3309.5,70209,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.5,309.2,6.58,3308.2,70210,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,589.1,308.6,6.59,3306.4,70212,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,581.1,308.8,6.59,3297.4,70215,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586,310,6.58,3304.5,70216,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,590.4,310.7,6.58,3308.1,70219,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.9,308.4,6.59,3300.3,70220,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.6,308.2,6.57,3311.6,70227,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.5,308,6.58,3307.9,70231,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,589.3,305.6,6.59,3298.5,70243,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,593.8,307.5,6.58,3304.5,70246,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.4,306.2,6.59,3295.7,70249,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.8,307,6.59,3295.9,70250,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.9,307.1,6.59,3306.7,70252,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588,308.1,6.59,3313,70253,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,582.5,307.2,6.57,3303.7,70254,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.4,306.1,6.58,3297.5,70255,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587,307.6,6.58,3297.6,70257,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.8,306.7,6.59,3311.9,70261,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.6,306.3,6.59,3300.3,70263,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.3,306,6.58,3314.4,70269,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587,305.9,6.59,3306.5,70271,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.5,305.5,6.59,3302.2,70272,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,582.1,306.6,6.59,3288.7,70274,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,580.9,306.8,6.58,3304.9,70277,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.3,305.3,6.59,3302.8,70280,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.8,304.7,6.58,3300.9,70281,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,580.9,306.4,6.58,3290.2,70283,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,580.5,304.4,6.59,3308.6,70285,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,581.3,305.7,6.58,3305.5,70287,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.1,304.3,6.59,3309.2,70292,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,582.9,304.5,6.58,3302.6,70293,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.2,304.6,6.59,3300.9,70294,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.8,303.4,6.59,3305.2,70296,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,594.6,305,6.59,3310.7,70299,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,594,303.7,6.59,3318.6,70300,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,592.5,303.6,6.57,3302.9,70301,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,594.3,304,6.59,3307.8,70302,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591.5,303.9,6.59,3308.8,70303,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,592.3,302.8,6.59,3303.3,70306,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591,303.2,6.57,3301.1,70308,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,592.4,303.1,6.59,3310.6,70312,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.3,303.8,6.58,3306.3,70313,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,598.5,304.1,6.58,3299.1,70314,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591.2,302.5,6.57,3318,70315,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591.5,302.4,6.58,3313.6,70317,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.9,302.7,6.58,3317.1,70319,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,593.3,303,6.59,3301.2,70321,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,592.9,302.3,6.58,3292.7,70322,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,595.8,303.5,6.58,3306.2,70325,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,592.6,302.9,6.58,3287.6,70327,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.6,300.8,6.58,3300.4,70330,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,594.5,302,6.58,3302.7,70331,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.2,300.9,6.58,3310.9,70333,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.4,302.1,6.57,3298.8,70335,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,590.4,301.3,6.59,3310.6,70336,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.8,301.4,6.59,3319.6,70337,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,595.8,301.1,6.58,3301.2,70338,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591.6,301.9,6.58,3300,70340,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,587.9,301.2,6.57,3304,70341,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,584.2,300.6,6.58,3308,70343,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,581.9,300.1,6.58,3302,70344,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588,302.2,6.58,3306.1,70345,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591,301,6.57,3305.8,70346,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,592.3,302.6,6.58,3307.4,70353,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,591.5,300.5,6.58,3292.6,70354,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,593.1,301.8,6.59,3300.7,70356,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,592,300.2,6.59,3300.2,70359,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,581,303.3,6.58,3308.6,70360,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,588.3,301.5,6.59,3302.7,70361,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.1,299.7,6.59,3295.8,70364,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585.5,300.4,6.58,3294.9,70365,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.8,299.9,6.57,3298.3,70366,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,585,300,6.59,3305.1,70368,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,578.4,301.6,6.59,3298.4,70372,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,583.7,300.7,6.59,3318.2,70373,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587,299.3,6.59,3304.4,70382,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,584.4,298.9,6.59,3295,70384,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.5,299.4,6.59,3303.3,70385,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.6,299,6.59,3312.1,70394,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,581.9,299.6,6.59,3303,70395,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,581.7,298.4,6.59,3301,70402,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,580.8,298.6,6.58,3304.3,70403,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,578.7,299.2,6.59,3308.3,70405,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.1,296.4,6.58,3309.2,70407,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.3,298.1,6.57,3304.8,70408,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,584.4,297.6,6.59,3308.9,70409,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,580,298.8,6.58,3295.3,70411,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,584.1,297.5,6.58,3305,70415,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,579,298.2,6.57,3301.5,70416,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,582.1,297,6.58,3315,70418,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,579.1,298.7,6.58,3297.1,70421,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,581,297.4,6.59,3301.4,70423,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,580.9,295.9,6.57,3291.8,70425,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,583.1,294.4,6.59,3309.7,70426,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,580.7,296.7,6.58,3287.9,70427,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,586.1,298.3,6.59,3292.7,70428,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.2,297.8,6.58,3296.8,70429,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587,296.5,6.58,3290.7,70432,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,585.7,294.2,6.59,3301.8,70439,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,597.7,289.4,6.59,3305.2,70440,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,590.4,290,6.57,3309.5,70441,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,590.4,290.2,6.57,3306.2,70442,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,593.1,288.7,6.57,3316.8,70443,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,613.7,295.7,6.58,3295.6,70445,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.5,296.6,6.58,3289.3,70448,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,587.4,297.3,6.58,3306.6,70449,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,591.1,296.8,6.58,3307.1,70454,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,590.2,289.8,6.57,3306.6,70455,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,593,289.3,6.58,3302.9,70456,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,592.2,288.8,6.57,3298.9,70457,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,593.1,288,6.58,3300.9,70459,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,586.6,287.4,6.58,3294.5,70461,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,589.1,288.2,6.58,3313.6,70462,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,589.9,287.9,6.58,3293.3,70463,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,588.4,287.8,6.57,3297.7,70464,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,588.1,288.1,6.58,3296,70465,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,590.9,288.4,6.58,3308.9,70466,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,589.1,288.5,6.58,3300.3,70467,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.1,297.9,6.58,3298.6,70468,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,586.3,295,6.59,3308,70469,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,594.3,295.6,6.58,3286.8,70470,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.7,293.9,6.58,3309.2,70472,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,591.1,295.5,6.59,3309.4,70474,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,591.5,292.6,6.58,3310.9,70475,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,47,593.1,289.1,6.58,3297.2,70476,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,590.6,286.8,6.58,3313.7,70477,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,591,286.2,6.59,3306,70478,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,587.9,287.3,6.58,3290.7,70479,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,593,287.2,6.58,3315.9,70480,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,589.4,289,6.59,3306.8,70483,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,48,591.5,288.6,6.59,3308.6,70484,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,590.8,294.6,6.58,3307.2,70487,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,588.1,293.6,6.58,3307.4,70488,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,594,294.3,6.58,3309,70491,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,591.5,294.7,6.58,3302,70492,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,592.1,295.3,6.59,3308.3,70493,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.3,296.3,6.59,3315.3,70493,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,589.5,292.7,6.59,3298.5,70497,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,593.4,290.9,6.58,3304.6,70498,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,588.6,291.4,6.59,3301,70500,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.2,293.7,6.58,3294.4,70503,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,586,292.4,6.58,3290.7,70506,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,578.5,292.3,6.59,3297.4,70507,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,590.2,291.1,6.59,3305.3,70508,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,586.8,293,6.58,3305.2,70509,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,578.2,292.2,6.58,3296.5,70510,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,583.1,293.1,6.59,3310.4,70511,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,591.5,292.8,6.58,3327.1,70512,10.22.15.119,Warning
